rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
200,25,25,2,2,,clustered,0.5;-0.3,25,25,11,14,0,25,14,25,25,14,0,edgeCount
152,25,25,2,2,,clustered,0.5;-0.3,28,28,12,16,0,28,16,28,28,16,0,edgeCount
151,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
150,25,25,2,2,,clustered,0.5;-0.3,18,18,10,8,0,18,8,18,18,8,0,edgeCount
149,25,25,2,2,,clustered,0.5;-0.3,27,27,21,6,0,27,6,27,27,6,0,edgeCount
148,25,25,2,2,,clustered,0.5;-0.3,25,25,13,12,0,25,12,25,25,12,0,edgeCount
147,25,25,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
146,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
145,25,25,2,2,,clustered,0.5;-0.3,25,25,23,2,0,25,2,25,25,2,0,edgeCount
144,25,25,2,2,,clustered,0.5;-0.3,29,29,19,10,0,29,10,29,29,10,0,edgeCount
143,25,25,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
142,25,25,2,2,,clustered,0.5;-0.3,34,34,14,20,0,34,20,34,34,20,0,edgeCount
141,25,25,2,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
140,25,25,2,2,,clustered,0.5;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
139,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
138,25,25,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
137,25,25,2,2,,clustered,0.5;-0.3,28,28,20,8,0,28,8,28,28,8,0,edgeCount
136,25,25,2,2,,clustered,0.5;-0.3,12,12,8,4,0,12,4,12,12,4,0,edgeCount
135,25,25,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
134,25,25,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
133,25,25,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
132,25,25,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
131,25,25,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
130,25,25,2,2,,clustered,0.5;-0.3,30,30,18,12,0,30,12,30,30,12,0,edgeCount
129,25,25,2,2,,clustered,0.5;-0.3,23,23,17,6,0,23,6,23,23,6,0,edgeCount
128,25,25,2,2,,clustered,0.5;-0.3,31,31,11,20,0,31,20,31,31,20,0,edgeCount
127,25,25,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
126,25,25,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
125,25,25,2,2,,clustered,0.5;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
124,25,25,2,2,,clustered,0.5;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
123,25,25,2,2,,clustered,0.5;-0.3,35,35,13,22,0,35,22,35,35,22,0,edgeCount
122,25,25,2,2,,clustered,0.5;-0.3,9,9,5,4,0,9,4,9,9,4,0,edgeCount
121,25,25,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
120,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
119,25,25,2,2,,clustered,0.5;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
118,25,25,2,2,,clustered,0.5;-0.3,20,20,10,10,0,20,10,20,20,10,0,edgeCount
117,25,25,2,2,,clustered,0.5;-0.3,32,32,16,16,0,32,16,32,32,16,0,edgeCount
116,25,25,2,2,,clustered,0.5;-0.3,34,34,14,20,0,34,20,34,34,20,0,edgeCount
115,25,25,2,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
114,25,25,2,2,,clustered,0.5;-0.3,29,29,13,16,0,29,16,29,29,16,0,edgeCount
113,25,25,2,2,,clustered,0.5;-0.3,19,19,7,12,0,19,12,19,19,12,0,edgeCount
112,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
111,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
110,25,25,2,2,,clustered,0.5;-0.3,27,27,13,14,0,27,14,27,27,14,0,edgeCount
109,25,25,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
108,25,25,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
107,25,25,2,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
106,25,25,2,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
105,25,25,2,2,,clustered,0.5;-0.3,12,12,12,0,0,12,0,12,12,0,0,edgeCount
104,25,25,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
103,25,25,2,2,,clustered,0.5;-0.3,26,26,10,16,0,26,16,26,26,16,0,edgeCount
102,25,25,2,2,,clustered,0.5;-0.3,25,25,23,2,0,25,2,25,25,2,0,edgeCount
101,25,25,2,2,,clustered,0.5;-0.3,25,25,23,2,0,25,2,25,25,2,0,edgeCount
100,25,25,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
99,25,25,2,2,,clustered,0.5;-0.3,31,31,17,14,0,31,14,31,31,14,0,edgeCount
98,25,25,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
97,25,25,2,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
96,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
95,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
94,25,25,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
93,25,25,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
92,25,25,2,2,,clustered,0.5;-0.3,35,35,13,22,0,35,22,35,35,22,0,edgeCount
91,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
90,25,25,2,2,,clustered,0.5;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
89,25,25,2,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
88,25,25,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
87,25,25,2,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
86,25,25,2,2,,clustered,0.5;-0.3,20,20,16,4,0,20,4,20,20,4,0,edgeCount
85,25,25,2,2,,clustered,0.5;-0.3,29,29,19,10,0,29,10,29,29,10,0,edgeCount
84,25,25,2,2,,clustered,0.5;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
83,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
82,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
81,25,25,2,2,,clustered,0.5;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
80,25,25,2,2,,clustered,0.5;-0.3,34,34,14,20,0,34,20,34,34,20,0,edgeCount
79,25,25,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
78,25,25,2,2,,clustered,0.5;-0.3,28,28,12,16,0,28,16,28,28,16,0,edgeCount
77,25,25,2,2,,clustered,0.5;-0.3,17,17,7,10,0,17,10,17,17,10,0,edgeCount
76,25,25,2,2,,clustered,0.5;-0.3,26,26,12,14,0,26,14,26,26,14,0,edgeCount
75,25,25,2,2,,clustered,0.5;-0.3,31,31,17,14,0,31,14,31,31,14,0,edgeCount
74,25,25,2,2,,clustered,0.5;-0.3,26,26,16,10,0,26,10,26,26,10,0,edgeCount
73,25,25,2,2,,clustered,0.5;-0.3,29,29,19,10,0,29,10,29,29,10,0,edgeCount
72,25,25,2,2,,clustered,0.5;-0.3,23,23,17,6,0,23,6,23,23,6,0,edgeCount
71,25,25,2,2,,clustered,0.5;-0.3,20,20,10,10,0,20,10,20,20,10,0,edgeCount
70,25,25,2,2,,clustered,0.5;-0.3,29,29,19,10,0,29,10,29,29,10,0,edgeCount
69,25,25,2,2,,clustered,0.5;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
68,25,25,2,2,,clustered,0.5;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
67,25,25,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
66,25,25,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
65,25,25,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
64,25,25,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
63,25,25,2,2,,clustered,0.5;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
62,25,25,2,2,,clustered,0.5;-0.3,31,31,11,20,0,31,20,31,31,20,0,edgeCount
61,25,25,2,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
60,25,25,2,2,,clustered,0.5;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
59,25,25,2,2,,clustered,0.5;-0.3,7,7,5,2,0,7,2,7,7,2,0,edgeCount
58,25,25,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
57,25,25,2,2,,clustered,0.5;-0.3,10,10,10,0,0,10,0,10,10,0,0,edgeCount
56,25,25,2,2,,clustered,0.5;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
55,25,25,2,2,,clustered,0.5;-0.3,25,25,13,12,0,25,12,25,25,12,0,edgeCount
54,25,25,2,2,,clustered,0.5;-0.3,29,29,19,10,0,29,10,29,29,10,0,edgeCount
53,25,25,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
52,25,25,2,2,,clustered,0.5;-0.3,22,22,20,2,0,22,2,22,22,2,0,edgeCount
51,25,25,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
50,25,25,2,2,,clustered,0.5;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
49,25,25,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
48,25,25,2,2,,clustered,0.5;-0.3,16,16,14,2,0,16,2,16,16,2,0,edgeCount
47,25,25,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
46,25,25,2,2,,clustered,0.5;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
45,25,25,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
44,25,25,2,2,,clustered,0.5;-0.3,14,14,12,2,0,14,2,14,14,2,0,edgeCount
43,25,25,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
42,25,25,2,2,,clustered,0.5;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
41,25,25,2,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
40,25,25,2,2,,clustered,0.5;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
39,25,25,2,2,,clustered,0.5;-0.3,27,27,15,12,0,27,12,27,27,12,0,edgeCount
38,25,25,2,2,,clustered,0.5;-0.3,20,20,12,8,0,20,8,20,20,8,0,edgeCount
37,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
36,25,25,2,2,,clustered,0.5;-0.3,35,35,13,22,0,35,22,35,35,22,0,edgeCount
35,25,25,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
34,25,25,2,2,,clustered,0.5;-0.3,11,11,11,0,0,11,0,11,11,0,0,edgeCount
33,25,25,2,2,,clustered,0.5;-0.3,31,31,17,14,0,31,14,31,31,14,0,edgeCount
32,25,25,2,2,,clustered,0.5;-0.3,32,32,16,16,0,32,16,32,32,16,0,edgeCount
31,25,25,2,2,,clustered,0.5;-0.3,34,34,14,20,0,34,20,34,34,20,0,edgeCount
30,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
29,25,25,2,2,,clustered,0.5;-0.3,29,29,13,16,0,29,16,29,29,16,0,edgeCount
28,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
27,25,25,2,2,,clustered,0.5;-0.3,9,9,9,0,0,9,0,9,9,0,0,edgeCount
26,25,25,2,2,,clustered,0.5;-0.3,5,5,5,0,0,5,0,5,5,0,0,edgeCount
25,25,25,2,2,,clustered,0.5;-0.3,18,18,14,4,0,18,4,18,18,4,0,edgeCount
24,25,25,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
23,25,25,2,2,,clustered,0.5;-0.3,10,10,8,2,0,10,2,10,10,2,0,edgeCount
22,25,25,2,2,,clustered,0.5;-0.3,33,33,15,18,0,33,18,33,33,18,0,edgeCount
21,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
20,25,25,2,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
19,25,25,2,2,,clustered,0.5;-0.3,15,15,11,4,0,15,4,15,15,4,0,edgeCount
18,25,25,2,2,,clustered,0.5;-0.3,7,7,7,0,0,7,0,7,7,0,0,edgeCount
17,25,25,2,2,,clustered,0.5;-0.3,8,8,8,0,0,8,0,8,8,0,0,edgeCount
16,25,25,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
15,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
14,25,25,2,2,,clustered,0.5;-0.3,18,18,8,10,0,18,10,18,18,10,0,edgeCount
13,25,25,2,2,,clustered,0.5;-0.3,2,2,2,0,0,2,0,2,2,0,0,edgeCount
12,25,25,2,2,,clustered,0.5;-0.3,31,31,17,14,0,31,14,31,31,14,0,edgeCount
11,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
10,25,25,2,2,,clustered,0.5;-0.3,17,17,7,10,0,17,10,17,17,10,0,edgeCount
9,25,25,2,2,,clustered,0.5;-0.3,23,23,17,6,0,23,6,23,23,6,0,edgeCount
8,25,25,2,2,,clustered,0.5;-0.3,6,6,6,0,0,6,0,6,6,0,0,edgeCount
7,25,25,2,2,,clustered,0.5;-0.3,3,3,3,0,0,3,0,3,3,0,0,edgeCount
6,25,25,2,2,,clustered,0.5;-0.3,25,25,17,8,0,25,8,25,25,8,0,edgeCount
5,25,25,2,2,,clustered,0.5;-0.3,23,23,19,4,0,23,4,23,23,4,0,edgeCount
4,25,25,2,2,,clustered,0.5;-0.3,4,4,4,0,0,4,0,4,4,0,0,edgeCount
3,25,25,2,2,,clustered,0.5;-0.3,33,33,15,18,0,33,18,33,33,18,0,edgeCount
2,25,25,2,2,,clustered,0.5;-0.3,32,32,16,16,0,32,16,32,32,16,0,edgeCount
1,25,25,2,2,,clustered,0.5;-0.3,11,11,5,6,0,11,6,11,11,6,0,edgeCount
