rep,nrNodes,nrEdges,edgeProb,nrPaths,nrFails,failureModel,failurePercent,hopsRanked,hopsUnranked,spLength,stretch_mult,nodeAdditions,hopsPath,stretch_path,hopsRankedOne,hopsUnrankedOne,stretch_one,overallNodeAdditionsOne,treeChoice
282,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,6,-1,0,-1,-1,0,4,edgeCount
281,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
280,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
279,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
278,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,8,-1,0,-1,-1,0,6,edgeCount
277,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,4,-1,0,-1,-1,0,2,edgeCount
276,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
275,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
274,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
273,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
272,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
271,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,12,-1,0,-1,-1,0,8,edgeCount
270,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
269,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
268,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,10,-1,0,-1,-1,0,6,edgeCount
267,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
266,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
265,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
264,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,12,-1,0,-1,-1,0,6,edgeCount
263,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
262,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,12,-1,0,-1,-1,0,6,edgeCount
261,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
260,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
259,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,6,-1,0,-1,-1,0,4,edgeCount
258,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,16,-1,0,-1,-1,0,16,edgeCount
257,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
256,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,4,-1,0,-1,-1,0,2,edgeCount
255,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
254,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,6,-1,0,-1,-1,0,4,edgeCount
253,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,16,-1,0,-1,-1,0,10,edgeCount
252,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
251,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
250,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
249,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
248,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
247,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
246,25,56,graphml/AttMpls.graphml,2,47,random,-1,3,3,3,0,26,3,0,3,3,0,14,edgeCount
245,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
244,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
243,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
242,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,12,-1,0,-1,-1,0,6,edgeCount
241,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
240,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
239,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,8,-1,0,-1,-1,0,4,edgeCount
238,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
237,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
236,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
235,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
234,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
233,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
232,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
231,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,12,-1,0,-1,-1,0,8,edgeCount
230,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
229,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
228,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
227,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
226,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
225,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
224,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,6,-1,0,-1,-1,0,4,edgeCount
223,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,10,-1,0,-1,-1,0,6,edgeCount
222,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
221,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,3,-4,0,-1,-4,-1,-1,-4,0,edgeCount
220,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
219,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
218,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
217,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
216,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,12,-1,0,-1,-1,0,6,edgeCount
215,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,12,-1,0,-1,-1,0,8,edgeCount
214,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
213,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,26,-1,0,-1,-1,0,14,edgeCount
212,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
211,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,4,-5,2,-1,-5,-1,-1,-5,2,edgeCount
210,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
209,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
208,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,8,-1,0,-1,-1,0,6,edgeCount
207,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
206,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
205,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
204,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
203,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
202,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
201,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,14,-1,0,-1,-1,0,10,edgeCount
200,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
199,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
198,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,4,-1,0,-1,-1,0,2,edgeCount
197,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
196,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,16,-1,0,-1,-1,0,10,edgeCount
195,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
194,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
193,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,8,-1,0,-1,-1,0,4,edgeCount
192,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,12,-1,0,-1,-1,0,6,edgeCount
191,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
190,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
189,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
188,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
187,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
186,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
185,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,4,-1,0,-1,-1,0,2,edgeCount
184,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
183,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
182,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
181,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
180,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
179,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,8,-1,0,-1,-1,0,6,edgeCount
178,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
177,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
176,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
175,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
174,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,14,-1,0,-1,-1,0,14,edgeCount
173,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
172,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
171,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
170,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
169,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
168,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,22,-1,0,-1,-1,0,14,edgeCount
167,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
166,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,8,-1,0,-1,-1,0,6,edgeCount
165,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
164,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
163,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
162,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,12,-1,0,-1,-1,0,8,edgeCount
161,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
160,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
159,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
158,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,14,-1,0,-1,-1,0,14,edgeCount
157,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
156,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,8,-1,0,-1,-1,0,4,edgeCount
155,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
154,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
153,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
152,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,4,-1,0,-1,-1,0,4,edgeCount
151,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,12,-1,0,-1,-1,0,6,edgeCount
150,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
149,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
148,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
147,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
146,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
145,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
144,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
143,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,12,-1,0,-1,-1,0,6,edgeCount
142,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
141,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
140,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,8,-1,0,-1,-1,0,6,edgeCount
139,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
138,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
137,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
136,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
135,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
134,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,24,-1,0,-1,-1,0,16,edgeCount
133,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,8,-1,0,-1,-1,0,4,edgeCount
132,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
131,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
130,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
129,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,26,-1,0,-1,-1,0,14,edgeCount
128,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
127,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
126,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
125,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
124,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,8,-1,0,-1,-1,0,6,edgeCount
123,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
122,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
121,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,8,-1,0,-1,-1,0,4,edgeCount
120,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,4,-1,0,-1,-1,0,2,edgeCount
119,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
118,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,6,-1,0,-1,-1,0,4,edgeCount
117,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,12,-1,0,-1,-1,0,6,edgeCount
116,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
115,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
114,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
113,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
112,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,8,-1,0,-1,-1,0,6,edgeCount
111,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,16,-1,0,-1,-1,0,10,edgeCount
110,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,14,-1,0,-1,-1,0,14,edgeCount
109,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,6,-1,0,-1,-1,0,6,edgeCount
108,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
107,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,26,-1,0,-1,-1,0,14,edgeCount
106,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,6,-1,0,-1,-1,0,4,edgeCount
105,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
104,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,12,-1,0,-1,-1,0,8,edgeCount
103,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
102,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,14,-1,0,-1,-1,0,8,edgeCount
101,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
100,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
99,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
98,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
97,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
96,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
95,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
94,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,10,-1,0,-1,-1,0,6,edgeCount
93,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,8,-1,0,-1,-1,0,4,edgeCount
92,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,12,-1,0,-1,-1,0,8,edgeCount
91,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
90,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,26,-1,0,-1,-1,0,16,edgeCount
89,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
88,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
87,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,26,-1,0,-1,-1,0,16,edgeCount
86,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
85,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,8,-1,0,-1,-1,0,6,edgeCount
84,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
83,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,8,-1,0,-1,-1,0,4,edgeCount
82,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,6,-1,0,-1,-1,0,4,edgeCount
81,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
80,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
79,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,2,-1,0,-1,-1,0,2,edgeCount
78,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,8,-1,0,-1,-1,0,4,edgeCount
77,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
76,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
75,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
74,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,12,-1,0,-1,-1,0,8,edgeCount
73,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
72,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
71,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
70,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,12,-1,0,-1,-1,0,8,edgeCount
69,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
68,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
67,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
66,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
65,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,14,-1,0,-1,-1,0,8,edgeCount
64,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,0,-1,0,-1,-1,0,0,edgeCount
63,25,56,graphml/AttMpls.graphml,2,47,random,-1,-1,-1,-1,0,22,-1,0,-1,-1,0,14,edgeCount
